Precision,Recall,Threshold
0.044582221,0.999382782,1.62192E-06
0.044690022,0.999382782,1.64417E-06
0.044798616,0.999382782,1.66928E-06
0.044906818,0.999382782,1.69265E-06
0.045015762,0.999382782,1.71956E-06
0.045125345,0.999382782,1.74641E-06
0.045235299,0.999382782,1.77387E-06
0.045345844,0.999382782,1.79952E-06
0.045457153,0.999382782,1.82797E-06
0.045568731,0.999382782,1.85646E-06
0.045681082,0.999382782,1.88297E-06
0.045793708,0.999382782,1.9131E-06
0.045906833,0.999382782,1.94341E-06
0.046020803,0.999382782,1.97258E-06
0.046135283,0.999382782,2.00336E-06
0.046250391,0.999382782,2.03515E-06
0.046364715,0.999355947,2.06436E-06
0.04648115,0.999355947,2.09687E-06
0.04659692,0.999329111,2.12755E-06
0.046714528,0.999329111,2.16142E-06
0.046832379,0.999329111,2.19725E-06
0.046950944,0.999329111,2.23149E-06
0.047070289,0.999329111,2.26701E-06
0.047190003,0.999329111,2.30081E-06
0.047310268,0.999329111,2.33695E-06
0.04743157,0.999329111,2.37543E-06
0.047553739,0.999329111,2.41419E-06
0.047676355,0.999329111,2.45076E-06
0.047799176,0.999329111,2.49173E-06
0.04792257,0.999329111,2.531E-06
0.048045375,0.999302276,2.57112E-06
0.04817011,0.999302276,2.61053E-06
0.04829562,0.999302276,2.65094E-06
0.048421723,0.999302276,2.68993E-06
0.048548993,0.999302276,2.73186E-06
0.048676679,0.999302276,2.77645E-06
0.04880491,0.999302276,2.81947E-06
0.048933497,0.999302276,2.86533E-06
0.049063281,0.999302276,2.90918E-06
0.049193365,0.999302276,2.95645E-06
0.049324402,0.999302276,3.00314E-06
0.049455614,0.999302276,3.05393E-06
0.049588252,0.999302276,3.10333E-06
0.049721138,0.999302276,3.15377E-06
0.049855206,0.999302276,3.20255E-06
0.04998973,0.999302276,3.2544E-06
0.050125118,0.999302276,3.3048E-06
0.050261105,0.999302276,3.35902E-06
0.0503979,0.999302276,3.41511E-06
0.050535098,0.999302276,3.47011E-06
0.050673046,0.999302276,3.52459E-06
0.05081161,0.999302276,3.58018E-06
0.050949497,0.99927544,3.63793E-06
0.051086699,0.999221769,3.69558E-06
0.051227901,0.999221769,3.75566E-06
0.051369674,0.999221769,3.81729E-06
0.051513374,0.999221769,3.87953E-06
0.051656948,0.999221769,3.94235E-06
0.051800965,0.999221769,4.00554E-06
0.051946512,0.999221769,4.07411E-06
0.052090678,0.999194933,4.14361E-06
0.052237571,0.999194933,4.21008E-06
0.052385589,0.999194933,4.27834E-06
0.05253237,0.999168098,4.34647E-06
0.052681399,0.999168098,4.41882E-06
0.052831426,0.999168098,4.49091E-06
0.052982837,0.999168098,4.56129E-06
0.053134816,0.999168098,4.63184E-06
0.053287974,0.999168098,4.70811E-06
0.053440429,0.999141262,4.78418E-06
0.053593226,0.999114427,4.85587E-06
0.053749284,0.999114427,4.93393E-06
0.053905316,0.999114427,5.01494E-06
0.054062413,0.999114427,5.099E-06
0.054221219,0.999114427,5.18084E-06
0.054380404,0.999114427,5.26282E-06
0.054540367,0.999114427,5.35295E-06
0.054699644,0.999087591,5.43709E-06
0.05486166,0.999087591,5.53175E-06
0.055024719,0.999087591,5.62707E-06
0.05518735,0.999060756,5.71848E-06
0.055352276,0.999060756,5.80747E-06
0.055518771,0.999060756,5.90943E-06
0.055685104,0.999060756,6.00882E-06
0.055853023,0.999060756,6.10648E-06
0.056021958,0.999060756,6.20271E-06
0.056191494,0.999060756,6.30837E-06
0.05636223,0.999060756,6.41631E-06
0.056534092,0.999060756,6.52221E-06
0.056707092,0.999060756,6.63199E-06
0.056881154,0.999060756,6.74114E-06
0.057056376,0.999060756,6.84694E-06
0.057232416,0.999060756,6.96695E-06
0.057408712,0.99903392,7.07892E-06
0.057587031,0.99903392,7.20015E-06
0.057766281,0.99903392,7.32023E-06
0.057947193,0.99903392,7.45079E-06
0.058129876,0.99903392,7.57183E-06
0.058313075,0.99903392,7.69777E-06
0.0584978,0.99903392,7.82696E-06
0.058683329,0.99903392,7.95208E-06
0.058868272,0.999007085,8.077E-06
0.059056917,0.999007085,8.20441E-06
0.059244146,0.998980249,8.34078E-06
0.059432387,0.998953413,8.48026E-06
0.059624108,0.998953413,8.60712E-06
0.059817454,0.998953413,8.74514E-06
0.060011478,0.998953413,8.88331E-06
0.060206278,0.998953413,9.0367E-06
0.060402641,0.998953413,9.19745E-06
0.060601078,0.998953413,9.35565E-06
0.060799632,0.998953413,9.4996E-06
0.060998951,0.998926578,9.66126E-06
0.06119909,0.998899742,9.82858E-06
0.061402105,0.998899742,1.00104E-05
0.061606574,0.998899742,1.01746E-05
0.061812512,0.998899742,1.03605E-05
0.062021174,0.998899742,1.05406E-05
0.062229169,0.998899742,1.07202E-05
0.062438983,0.998899742,1.09069E-05
0.062650217,0.998899742,1.10925E-05
0.062859083,0.998846071,1.12939E-05
0.063072971,0.998846071,1.14898E-05
0.063288104,0.998846071,1.16845E-05
0.063503221,0.998819236,1.18821E-05
0.063721856,0.998819236,1.21029E-05
0.063941053,0.9987924,1.23252E-05
0.064162282,0.9987924,1.25581E-05
0.064386384,0.9987924,1.27756E-05
0.06461116,0.9987924,1.30043E-05
0.064835655,0.998765565,1.32307E-05
0.065061387,0.998738729,1.3468E-05
0.06529115,0.998738729,1.37033E-05
0.065521503,0.998738729,1.39494E-05
0.065754068,0.998738729,1.41912E-05
0.06598911,0.998738729,1.44576E-05
0.066225484,0.998738729,1.47187E-05
0.066463083,0.998738729,1.4973E-05
0.066703349,0.998738729,1.52417E-05
0.066944636,0.998738729,1.55158E-05
0.06718719,0.998738729,1.58004E-05
0.06742994,0.998711894,1.60905E-05
0.067676652,0.998711894,1.63695E-05
0.067925796,0.998711894,1.66812E-05
0.068175531,0.998711894,1.69982E-05
0.068427614,0.998711894,1.73127E-05
0.06868106,0.998711894,1.75972E-05
0.068936263,0.998711894,1.7917E-05
0.069194013,0.998711894,1.82563E-05
0.069454476,0.998711894,1.85796E-05
0.069714511,0.998685058,1.89436E-05
0.069977342,0.998685058,1.92914E-05
0.070241765,0.998685058,1.96734E-05
0.070507234,0.998658222,2.0056E-05
0.070777576,0.998658222,2.04419E-05
0.0710481,0.998658222,2.08351E-05
0.071322203,0.998658222,2.11946E-05
0.071598568,0.998658222,2.16085E-05
0.071877221,0.998658222,2.20096E-05
0.072157073,0.998658222,2.24202E-05
0.072438011,0.998631387,2.28408E-05
0.072722689,0.998631387,2.32609E-05
0.073009041,0.998631387,2.36775E-05
0.073295975,0.998604551,2.41433E-05
0.073587458,0.998604551,2.45846E-05
0.073877004,0.99855088,2.50449E-05
0.074173152,0.99855088,2.554E-05
0.074470938,0.99855088,2.60521E-05
0.074772177,0.99855088,2.64977E-05
0.075074802,0.99855088,2.69964E-05
0.075380193,0.99855088,2.75222E-05
0.075689156,0.99855088,2.8081E-05
0.076000196,0.99855088,2.86617E-05
0.076312864,0.99855088,2.92089E-05
0.076629063,0.99855088,2.97824E-05
0.076947733,0.99855088,3.036E-05
0.077268263,0.99855088,3.09695E-05
0.07759293,0.99855088,3.15899E-05
0.07791808,0.998524045,3.22153E-05
0.078247594,0.998524045,3.28799E-05
0.078580238,0.998524045,3.35325E-05
0.078914216,0.998524045,3.42095E-05
0.079250604,0.998497209,3.48954E-05
0.079588091,0.998443538,3.55735E-05
0.079932283,0.998443538,3.62888E-05
0.080280158,0.998443538,3.70054E-05
0.080630376,0.998443538,3.77658E-05
0.080980428,0.998416702,3.85493E-05
0.081336272,0.998416702,3.93271E-05
0.081694,0.998416702,4.00761E-05
0.082055614,0.998416702,4.08657E-05
0.082421538,0.998416702,4.16731E-05
0.082790741,0.998416702,4.252E-05
0.083163266,0.998416702,4.33164E-05
0.083535601,0.998389867,4.42132E-05
0.083915264,0.998389867,4.51145E-05
0.084296509,0.998363031,4.6044E-05
0.084682954,0.998363031,4.69664E-05
0.08507218,0.998363031,4.78948E-05
0.085460798,0.99830936,4.89079E-05
0.085858434,0.99830936,4.99504E-05
0.086258188,0.99830936,5.10254E-05
0.0866637,0.99830936,5.2103E-05
0.087068665,0.998282525,5.31445E-05
0.087476631,0.998255689,5.42405E-05
0.087891031,0.998255689,5.54063E-05
0.088309376,0.998255689,5.66083E-05
0.088733416,0.998255689,5.788E-05
0.089160265,0.998255689,5.91755E-05
0.089588833,0.998228854,6.04491E-05
0.090022217,0.998202018,6.1808E-05
0.090458066,0.998148347,6.30745E-05
0.09090287,0.998148347,6.44155E-05
0.091351621,0.998148347,6.58024E-05
0.091806637,0.998148347,6.72141E-05
0.092260295,0.998121511,6.868E-05
0.092722133,0.998121511,7.01748E-05
0.093186345,0.998094676,7.16156E-05
0.093657773,0.998094676,7.31961E-05
0.094126639,0.998014169,7.48207E-05
0.09460697,0.998014169,7.65331E-05
0.095093201,0.998014169,7.82255E-05
0.095582377,0.997987334,7.97961E-05
0.096075893,0.997960498,8.17887E-05
0.096574811,0.997933663,8.3651E-05
0.097073489,0.997853156,8.54874E-05
0.097582675,0.99782632,8.7319E-05
0.098096999,0.997799485,8.93257E-05
0.098616018,0.997772649,9.13768E-05
0.099145103,0.997772649,9.34528E-05
0.099677491,0.997772649,9.57008E-05
0.100217789,0.997772649,9.78671E-05
0.100760719,0.997745814,0.00010018
0.101313459,0.997718978,0.000102423
0.101870042,0.997718978,0.000104815
0.102435597,0.997718978,0.000107031
0.10300384,0.997692143,0.000109452
0.103577011,0.997665307,0.000112014
0.104162055,0.997665307,0.000114608
0.104750795,0.997665307,0.000117409
0.105343992,0.997638471,0.000120446
0.105948337,0.997638471,0.000123387
0.106560878,0.997638471,0.000126269
0.107174159,0.9975848,0.00012943
0.107797281,0.9975848,0.000132363
0.108422173,0.997531129,0.000135582
0.109059969,0.997531129,0.000138962
0.109710494,0.997531129,0.000142268
0.110362233,0.997477458,0.000145573
0.111025816,0.997477458,0.00014892
0.11169575,0.997477458,0.000152546
0.112375856,0.997477458,0.000156163
0.113062629,0.997450623,0.000159755
0.113745918,0.99734328,0.000163965
0.114440041,0.997262774,0.000167712
0.115152454,0.997262774,0.000172154
0.115867195,0.997209103,0.000176084
0.116600146,0.997209103,0.000180328
0.117341316,0.997209103,0.000185001
0.118090468,0.997209103,0.000189946
0.118845289,0.997182267,0.000194865
0.119616932,0.997182267,0.000199991
0.12039359,0.997182267,0.000205262
0.121174172,0.99710176,0.00021088
0.121972037,0.997074925,0.000216239
0.12278545,0.997074925,0.000221996
0.123607729,0.997074925,0.00022775
0.124440262,0.997074925,0.000233619
0.125283663,0.997074925,0.0002401
0.126126677,0.996994418,0.000246799
0.12699156,0.996967583,0.000253835
0.127859791,0.996887076,0.000261018
0.128755871,0.996887076,0.000268499
0.129656,0.996887076,0.000275846
0.130572935,0.996887076,0.000283326
0.131497064,0.99686024,0.000291402
0.132440344,0.99686024,0.000299907
0.133393901,0.99686024,0.000308896
0.134363233,0.99686024,0.00031803
0.135340154,0.996833405,0.000327369
0.136335441,0.996806569,0.000336509
0.137337628,0.996726063,0.000346163
0.138361242,0.996699227,0.00035643
0.139400286,0.996672392,0.000365428
0.140457299,0.996672392,0.000376066
0.141532622,0.996672392,0.000386969
0.142625079,0.996645556,0.000398921
0.143733455,0.996645556,0.000411318
0.144854782,0.996591885,0.000424384
0.145992633,0.996565049,0.000436558
0.147156608,0.996565049,0.000449417
0.148334112,0.996538214,0.000464205
0.149534103,0.996538214,0.000477832
0.150751219,0.996538214,0.000493772
0.151978259,0.996484543,0.000509638
0.153223344,0.996404036,0.000526505
0.154500741,0.996377201,0.000543901
0.155792875,0.996323529,0.000561965
0.157113838,0.996296694,0.000581983
0.158456581,0.996243023,0.000602223
0.159825549,0.996216187,0.000621852
0.161216354,0.996189352,0.000642236
0.162632365,0.996162516,0.000662598
0.164072169,0.996162516,0.000687226
0.165528713,0.996055174,0.000711058
0.167013909,0.996001503,0.000735342
0.168532183,0.996001503,0.000762586
0.170060857,0.995867325,0.000789047
0.171637097,0.995867325,0.000819901
0.173237536,0.995813654,0.00085054
0.174870521,0.995786818,0.000880474
0.176541953,0.995786818,0.000912092
0.178237416,0.995759983,0.000945488
0.179965369,0.995706312,0.000979934
0.181735361,0.995706312,0.001018704
0.183535662,0.995625805,0.001058141
0.185382282,0.99559897,0.001099307
0.187251418,0.995572134,0.001143462
0.189140267,0.995437956,0.001190503
0.19108336,0.99535745,0.001237709
0.193075518,0.995330614,0.001287112
0.195099241,0.995250107,0.001340545
0.197167298,0.995196436,0.001398498
0.199287396,0.995142765,0.001454274
0.201462535,0.99511593,0.00151235
0.203663627,0.995035423,0.001575778
0.205923844,0.994981752,0.001645501
0.208230596,0.994901245,0.001717931
0.210584018,0.994820739,0.001806319
0.21299946,0.994793903,0.001891614
0.215464025,0.994740232,0.001978647
0.217977369,0.99463289,0.00207752
0.220562505,0.994579219,0.002179748
0.223183902,0.99439137,0.00227866
0.225903412,0.994310863,0.002372803
0.228648318,0.994096179,0.002485745
0.231500925,0.994042508,0.002615458
0.234427412,0.993988836,0.002750526
0.237408412,0.993854659,0.002897704
0.240480025,0.993774152,0.003050672
0.243629306,0.99366681,0.003209045
0.246847892,0.993505796,0.003387767
0.250162193,0.993371619,0.003593867
0.253564162,0.993237441,0.003794612
0.257085498,0.993156934,0.003996444
0.2607008,0.993103263,0.00423095
0.264385803,0.992915414,0.004458262
0.268162904,0.99270073,0.004701272
0.272097984,0.992620223,0.004964335
0.276119793,0.992405539,0.005262664
0.28025864,0.992164019,0.005567364
0.284534384,0.99197617,0.005906545
0.288935275,0.991788321,0.006276504
0.293487844,0.991600472,0.006650475
0.29819209,0.991466295,0.007020158
0.303041987,0.991278446,0.007442683
0.307999633,0.990956419,0.007919375
0.313170128,0.990741735,0.008483097
0.318508547,0.99052705,0.009059048
0.323946754,0.99004401,0.009716007
0.329635952,0.989695148,0.01038327
0.335535776,0.989373122,0.011132268
0.341682735,0.989104766,0.011935057
0.34803102,0.988755904,0.012806335
0.35456261,0.988272864,0.013778202
0.361384632,0.987843495,0.01480947
0.368480612,0.987414126,0.015949561
0.375873769,0.987011593,0.017238136
0.383578508,0.986635895,0.018692298
0.391586036,0.986152855,0.020420081
0.399888935,0.985535638,0.022254687
0.408553554,0.98491842,0.024024012
0.417620202,0.984328038,0.026125465
0.42701355,0.983549807,0.028301434
0.437000453,0.983039931,0.030862221
0.447442713,0.98250322,0.033616213
0.458395971,0.981939674,0.03659398
0.469822546,0.981188278,0.040160637
0.481838086,0.980356376,0.044042029
0.494519936,0.97955131,0.048351757
0.507645175,0.978263203,0.053295508
0.521574077,0.977055603,0.058503748
0.536281045,0.975794332,0.064242456
0.551950519,0.974667239,0.070503513
0.568566905,0.973432804,0.078301098
0.586161141,0.972064191,0.086504566
0.604488595,0.969997853,0.097458544
0.624005121,0.967824173,0.110224694
0.644735191,0.965355303,0.125317486
0.666846361,0.962671748,0.142425133
0.690201757,0.959344139,0.161715943
0.714670148,0.95499678,0.184133766
0.740767863,0.950112709,0.20796944
0.768861229,0.944879777,0.232717641
0.797145793,0.936855947,0.258370345
0.822729992,0.922767282,0.299439557
0.847694434,0.905270502,0.349787455
0.871252811,0.883667883,0.405634016
0.896326303,0.860991842,0.46206132
0.919840213,0.834209961,0.511440528
0.934671154,0.797445255,0.575867571
0.947907227,0.757862817,0.645023264
0.958513241,0.714872263,0.705291854
0.965724478,0.668393087,0.745072056
0.968053804,0.618022757,0.763120357
0.970018365,0.566954702,0.788551386
0.972841754,0.516208673,0.817194462
0.975572691,0.465140618,0.851562612
0.977714286,0.413240661,0.888902768
0.980920478,0.361474882,0.922329187
0.984296322,0.309494418,0.950721174
0.987228345,0.257218763,0.971877694
0.990912631,0.204835766,0.984927967
0.992982456,0.151889223,0.99261111
0.994305857,0.098405968,0.996928439
0.99640072,0.044573851,0.999241978
